track,n_samples,qwk,exact_match_pct,within_1_class_pct,mae_abs_class_distance,mean_signed_error
chief_complaint,58124,0.42384787603720253,59.73780194067855,95.97068336659555,0.4463216571467896,0.04968687633335627
injury_cause,58124,0.10626726899345207,52.993599889890575,94.27775101507123,0.5280262886243204,-0.10042323308788108
